task_type,query,GT_filter_start_datetime,GT_filter_end_datetime,GT_filter_start_if,GT_filter_end_if,PRED_filter_start_datetime,PRED_filter_end_datetime,PRED_filter_start_if,PRED_filter_end_if,raw_output,parsed_output
时间和if值,乳腺癌前哨淋巴结2枚阳性的手术策略,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ad9a5463131f45859ded0144c52bb08f"", ""object"": ""chat.completion"", ""created"": 1781080275, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 18, ""total_tokens"": 109}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,美国儿童低级别胶质瘤粗发病例数据是多少,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-17131c966b6d43fa9468413233ecfa0c"", ""object"": ""chat.completion"", ""created"": 1781080276, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,总结一下Miracle试验的最新结果,2023-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8df268644dbc48c3a50f47a8c39c0168"", ""object"": ""chat.completion"", ""created"": 1781080278, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 29, ""total_tokens"": 116}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,恶性综合征与五羟色胺综合征的鉴别,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-439d0afebfd14db0b8c713628032f976"", ""object"": ""chat.completion"", ""created"": 1781080280, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 18, ""total_tokens"": 109}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,接受结直肠癌手术的病人，哪些是术后艰难梭菌感染的高危人群？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-30f036b9f2734adcad13d8c2c8267d4e"", ""object"": ""chat.completion"", ""created"": 1781080281, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 98, ""completion_tokens"": 18, ""total_tokens"": 116}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,近些年在癌症治疗领域有哪些显著的进展？,2023-01-01,,,,2021-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2021-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-35269bd809694d17a5515a68bc5bc5ff"", ""object"": ""chat.completion"", ""created"": 1781080284, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2021-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 29, ""total_tokens"": 119}}}","{""filter_start_datetime"": ""2021-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,肠镜切除息肉出现肠穿孔后多久可以手术？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e6b0c78eee6e41daa965ff1f79a48d81"", ""object"": ""chat.completion"", ""created"": 1781080285, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,当前医学研究的前沿领域有哪些？,2023-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-d0c66cac20644ab295e711e7325164a3"", ""object"": ""chat.completion"", ""created"": 1781080287, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 29, ""total_tokens"": 117}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,最近有哪些医学研究揭示了新的疾病预防策略？,2023-01-01,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3fed996b5f3d4c0ab2e741049b407acb"", ""object"": ""chat.completion"", ""created"": 1781080289, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 18, ""total_tokens"": 108}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,请问caca指南对于直肠癌局部复发的建议？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-f0c60671c20b40d0a9a3a31b99bc0045"", ""object"": ""chat.completion"", ""created"": 1781080290, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,2024ASCO肠癌治疗进展,2024-01-01,2024-12-31,,,2024-01-01,2024-12-31,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2024-01-01\"",\""filter_end_datetime\"":\""2024-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-31bfd44f68cc4b26bf186d8db488a6ab"", ""object"": ""chat.completion"", ""created"": 1781080294, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2024-01-01\"",\""filter_end_datetime\"":\""2024-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 40, ""total_tokens"": 131}}}","{""filter_start_datetime"": ""2024-01-01"", ""filter_end_datetime"": ""2024-12-31"", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,CACA指南对于结直肠癌肝转移的治疗方案如何推荐？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c5ffc2feb97742558fda8c055a9e305f"", ""object"": ""chat.completion"", ""created"": 1781080295, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 94, ""completion_tokens"": 18, ""total_tokens"": 112}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,托伐普坦治疗肝硬化难治性腹水，看到指南提到使用托伐普坦一般不超过30天，为什么是30天,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b266935054b047dda5fce2e41c24391a"", ""object"": ""chat.completion"", ""created"": 1781080296, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 112, ""completion_tokens"": 18, ""total_tokens"": 130}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,Kisqali的中国指南推荐,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8690e900d3504beca84801458853c58c"", ""object"": ""chat.completion"", ""created"": 1781080298, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 18, ""total_tokens"": 106}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,EGFR用于nsclc 靶向辅助治疗的临床研究证据是什么,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6442b838db0743e08307d5715c2fe28e"", ""object"": ""chat.completion"", ""created"": 1781080299, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,患者病史2018年7月30日外院体检发现右上肺尖段磨玻璃结节影，约9.9mm大小，左下肺外基底段近胸膜0.3cm大小实性结节。2019年4月3日复查胸部CT提示右肺上叶尖段见磨玻璃密度结节(img82-99)，形态稍欠规则，其内见细小血管影穿行，结节RECIST直径11.2mm，最大正交直径8.6mm，体积0.551ml，碘浓度1.3mg/ml/32.2%，右肺上叶后段(mg99) 及左肺下叶外基底段(img203)见磨玻璃结节影，增强扫描末见确切显示，其余双肺未见明显异常，各叶段支气管开口通畅，纵隔内未见明显肿大淋巴结，纵隔内大血管未见异常改变。既往史:子宫及附近及不典型增生及附件切除木后5年。 依照指南和文献，给出诊疗意见,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cd94429d616a4376b1480ccecfd7d62a"", ""object"": ""chat.completion"", ""created"": 1781080301, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 311, ""completion_tokens"": 18, ""total_tokens"": 329}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,医学界在糖尿病治疗方面的最新成果有哪些？,2023-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-dce7bee1e9174629824644a71cea7751"", ""object"": ""chat.completion"", ""created"": 1781080303, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 29, ""total_tokens"": 120}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,日本胃癌最新版指南与上版指南区别？,2023-01-01,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6ecd7bc09dc146bba24d1555156009ea"", ""object"": ""chat.completion"", ""created"": 1781080304, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 18, ""total_tokens"": 109}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,局部复发直肠癌 放化疗 综述,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c66a58b9ce43435980d6388f9379420c"", ""object"": ""chat.completion"", ""created"": 1781080306, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 18, ""total_tokens"": 107}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,甘露醇在脑出血中的用法用量,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-0fe8dcc935154e5f8e04bcc63fd2257c"", ""object"": ""chat.completion"", ""created"": 1781080307, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 18, ""total_tokens"": 107}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,乳腺癌LuminalA淋巴结一枚转移，指南治疗建议,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-981c5c0b075f4af0976a2db5b7d4fc3c"", ""object"": ""chat.completion"", ""created"": 1781080309, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,CD11c流式细胞术用的什么抗体,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-7d3de743245c4082b4282361e9de02d1"", ""object"": ""chat.completion"", ""created"": 1781080310, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,有没有办公室丢失笔的队列研究,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9f3fc16f9c974714b6d692c96be01bca"", ""object"": ""chat.completion"", ""created"": 1781080312, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 18, ""total_tokens"": 106}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,膝关节骨性关节炎基础研究前沿热点有哪些,2023-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-135738639c6e40498a13aec11c9d9cbe"", ""object"": ""chat.completion"", ""created"": 1781080314, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 29, ""total_tokens"": 117}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,ICG在外科手术应用的最新进展有哪些,2023-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c2a50990257649868cd4d46f369b1f66"", ""object"": ""chat.completion"", ""created"": 1781080316, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 29, ""total_tokens"": 118}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,非小细胞肺癌alk突变患者服用阿来替尼耐药之后怎么治疗？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-37a49b4cf11f4e4bb30cfae2bf668d5e"", ""object"": ""chat.completion"", ""created"": 1781080318, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 97, ""completion_tokens"": 18, ""total_tokens"": 115}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,目前，全球公共卫生面临的最大挑战是什么？,2023-01-01,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-a15983406faa4be780d0f3d66c14cf99"", ""object"": ""chat.completion"", ""created"": 1781080319, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 18, ""total_tokens"": 108}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,2023年欧洲感染性心内膜炎诊治指南有哪些更新,2023-01-01,2023-12-31,,,2023-01-01,2023-12-31,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""2023-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4029ec7a6fb14444a467edb5c48952ae"", ""object"": ""chat.completion"", ""created"": 1781080322, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""2023-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 96, ""completion_tokens"": 40, ""total_tokens"": 136}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": ""2023-12-31"", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,eatwell饮食指南推荐,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-acaea9936a36438bbbb637af7a1ad903"", ""object"": ""chat.completion"", ""created"": 1781080324, ""model"": ""qwen35-4b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 18, ""total_tokens"": 104}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
