task_type,query,GT_author_name,GT_author_name英文变体,GT_author_institution,PRED_author_name,PRED_author_name英文变体,PRED_author_institution,raw_output,parsed_output
作者和机构,搜索中山大学肿瘤防治中心作为主要研究中心，研究状态为尚未开始招募的鼻咽癌相关的干预性研究。,,,,"中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research",,中山大学肿瘤防治中心,"{""data"": {""result"": ""{\""author_name\"":\""中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""中山大学肿瘤防治中心\""}""}, ""raw_openai"": {""id"": ""chatcmpl-33270620a7834a9faf25e296bf6f710f"", ""object"": ""chat.completion"", ""created"": 1781061924, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""中山大学肿瘤防治中心\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 118, ""completion_tokens"": 94, ""total_tokens"": 212}}}","{""author_name"": ""中山大学肿瘤防治中心；Tsing Hua University Cancer Center；Tsing Hua University Cancer Research Center；Tsing Hua University Cancer Research Institute；Tsing Hua University Cancer Research Group；Tsing Hua University Cancer Research Institute Group；Tsing Hua University Cancer Research Group (Tsing Hua University)；Tsing Hua University, Cancer Center；Tsing Hua University, Cancer Research"", ""author_name英文变体"": """", ""author_institution"": ""中山大学肿瘤防治中心""}"
作者和机构,查找阿尔茨海默病的三期临床试验。,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8e2c62b1a0f34d12827e77bf34ba081d"", ""object"": ""chat.completion"", ""created"": 1781061925, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 103, ""completion_tokens"": 15, ""total_tokens"": 118}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,艾瑞卡在食管癌的临床研究,艾瑞卡,"<variant>Ai Ruika</variant>
<variant>Ruika Ai</variant>
<variant>Ai R. K.</variant>
<variant>R. K. Ai</variant>
<variant>Ai R.</variant>
<variant>R. Ai</variant>
<variant>Ai, Ruika</variant>
<variant>Ruika, Ai</variant>
<variant>Ai Rui-ka</variant>
<variant>Rui-ka Ai</variant>
<variant>Ai Rui Ka</variant>
<variant>Rui Ka Ai</variant>",,"艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai",,,"{""data"": {""result"": ""{\""author_name\"":\""艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-1e592d8af889454088d7360714763a91"", ""object"": ""chat.completion"", ""created"": 1781061926, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 101, ""completion_tokens"": 66, ""total_tokens"": 167}}}","{""author_name"": ""艾瑞卡；Ai Ruika；Ruika Ai；Ai R. K.；R. K. Ai；Ai R.；R. Ai；Ai, Ruika；Ruika, Ai；Ai-Ruika；Ruika-Ai"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,辐射 髓外造血,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4f2b67764314431b9ff205e34c66021b"", ""object"": ""chat.completion"", ""created"": 1781061927, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 15, ""total_tokens"": 115}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"To retrieve the study ""Trans-ancestry genome-wide analyses of bipolar or related disorders in East Asian and European populations improve genetic discovery"" published in Nat Neurosci (2025).",,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b63386782e8e4c0596d13540ad90b0b5"", ""object"": ""chat.completion"", ""created"": 1781061927, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 133, ""completion_tokens"": 15, ""total_tokens"": 148}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,王刚作者关于银屑病,王刚,"<variant>Wang Gang</variant>
 <variant>Gang Wang</variant>
 <variant>Wang, Gang</variant>
 <variant>Wang G.</variant>
 <variant>Wang G</variant>
 <variant>G. Wang</variant>
 <variant>G Wang</variant>
 <variant>W. Gang</variant>
 <variant>Gang W.</variant>",,"王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang",,,"{""data"": {""result"": ""{\""author_name\"":\""王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-497c36462f444e66a0700aeb2f019705"", ""object"": ""chat.completion"", ""created"": 1781061929, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 100, ""completion_tokens"": 62, ""total_tokens"": 162}}}","{""author_name"": ""王刚；Wang Gang；Gang Wang；Wang G.；G. Wang；Wang, Gang；Gang, Wang；Wang G；G Wang；Wang-Gang；Gang-Wang"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,角膜碱烧伤因其发生迅速、进展凶险且常导致不可逆视力损伤，一直是临床与研究的重点难题。单细胞组学等前沿技术揭示了烧伤后角膜内各类细胞的动态变化及异常信号通路，为认识病理过程提供了新的视角。刘等（2026）通过单细胞转录组分析描述了碱烧伤后角膜细胞群落重构及血管内皮生长因子相关通路的异常激活，提示分子和细胞水平的精细变化对病情进展具有重要影响，这为靶向干预提供了依据[1]。与此代谢-表观遗传与炎症反应之间的相互作用被认为在修复过程和瘢痕形成中发挥关键作用；关等（2026）提出通过调控乳酸化等代谢途径可以缓解炎症并促进角膜愈合，表明代谢调控可能成为改善预后的新策略[2]。细胞死亡类型的研究也拓展了对角膜损伤机制的理解，陈与赵（2026）阐明了铁死亡在多种眼表疾病中的作用，暗示在碱烧伤病理中相关程序性细胞死亡途径可能参与炎症扩散与组织丧失，为干预提供了新的靶点方向[3]。在治疗手段上，生物材料与工程化修复策略正在从基础研究走向临床应用，张等（2026）报道了一种可在炎症期清除致炎介质并临时支持组织修复的Janus丝基贴片，为将来将生物材料与炎症调控相结合的综合干预模式提供了可行思路[4]。基于上述研究进展，本研究旨在系统梳理角膜碱烧伤的病理机制与治疗演进，评估传统疗法的局限，并探讨现代综合干预策略在临床转化中的潜力和现实意义，以期为优化治疗流程、提高患者长期视功能恢复率提供理论与实践参考。帮我根据以上内容改写成英文对应的内容，并引入5篇内容与之最为符合的SCI文学,刘；关；陈；赵；张,"<variant>Liu</variant>
<variant>Liu,</variant>
<variant>Guan</variant>
<variant>Guan,</variant>
<variant>Chen</variant>
<variant>Chen,</variant>
<variant>Zhao</variant>
<variant>Zhao,</variant>
<variant>Zhang</variant>
<variant>Zhang,</variant>",,"刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al.",,,"{""data"": {""result"": ""{\""author_name\"":\""刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8e1846d49d7f46ff993b836a2da217aa"", ""object"": ""chat.completion"", ""created"": 1781061931, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 467, ""completion_tokens"": 74, ""total_tokens"": 541}}}","{""author_name"": ""刘；Liu；Liu,；Liu et al.；关；Guan；Guan,；Guan et al.；陈；Chen；Chen,；Chen et al.；赵；Zhao；Zhao,；Zhao et al."", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,对于双肺弥漫性病变，近10年的临床指南或专家共识如何推荐全身免疫学/血液学系统评估（如自身抗体谱、血清免疫球蛋白定量、骨髓检查）的启动时机与指征，以区分原发性免疫系统疾病与肺部局限性病变？,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-81d18f95ce00492c9661d0310d30e452"", ""object"": ""chat.completion"", ""created"": 1781061931, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 152, ""completion_tokens"": 15, ""total_tokens"": 167}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,门静脉支架,,,,,,,"{""data"": {""result"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-f0a16d3b4a9b4dc9ad4b7ce07712c197"", ""object"": ""chat.completion"", ""created"": 1781061931, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 98, ""completion_tokens"": 15, ""total_tokens"": 113}}}","{""author_name"": """", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,作者骆宏，关于情绪劳动,骆宏,"<variant>Luo Hong</variant>
 <variant>Hong Luo</variant>
 <variant>Luo, Hong</variant>
 <variant>Luo H.</variant>
 <variant>Luo H</variant>
 <variant>H. Luo</variant>
 <variant>H Luo</variant>
 <variant>L. Hong</variant>
 <variant>Hong L.</variant>",,"骆宏；Luo Hong；Hong Luo；Luo, Hong；L. Hong；H. Luo；Luo H.；Hong, Luo",,,"{""data"": {""result"": ""{\""author_name\"":\""骆宏；Luo Hong；Hong Luo；Luo, Hong；L. Hong；H. Luo；Luo H.；Hong, Luo\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e94f84144d3f454f8f0e24b25e37bada"", ""object"": ""chat.completion"", ""created"": 1781061933, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""骆宏；Luo Hong；Hong Luo；Luo, Hong；L. Hong；H. Luo；Luo H.；Hong, Luo\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 102, ""completion_tokens"": 47, ""total_tokens"": 149}}}","{""author_name"": ""骆宏；Luo Hong；Hong Luo；Luo, Hong；L. Hong；H. Luo；Luo H.；Hong, Luo"", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,"Zhou BY, Zhang CY, Zhang YY, et al. Vericiguat in Chinese patients with heart failure and reduced ejection fraction: a real-world prospective study. Cardiology. 2025 Oct 30: 1-12.",Zhou BY；Zhang CY；Zhang YY,"<variant>Zhou B.Y.</variant>
<variant>Zhou, B.Y.</variant>
<variant>B.Y. Zhou</variant>
<variant>Zhou Boyuan</variant>
<variant>Zhou Bo-Yuan</variant>
<variant>Boyuan Zhou</variant>
<variant>Bo-Yuan Zhou</variant>
<variant>Zhou, Boyuan</variant>
<variant>Zhou, Bo-Yuan</variant>
<variant>Zhang C.Y.</variant>
<variant>Zhang, C.Y.</variant>
<variant>C.Y. Zhang</variant>
<variant>Zhang Chengyu</variant>
<variant>Zhang Cheng-Yu</variant>
<variant>Chengyu Zhang</variant>
<variant>Cheng-Yu Zhang</variant>
<variant>Zhang, Chengyu</variant>
<variant>Zhang, Cheng-Yu</variant>
<variant>Zhang Y.Y.</variant>
<variant>Zhang, Y.Y.</variant>
<variant>Y.Y. Zhang</variant>
<variant>Zhang Yuyang</variant>
<variant>Zhang Yu-Yang</variant>
<variant>Yuyang Zhang</variant>
<variant>Yu-Yang Zhang</variant>
<variant>Zhang, Yuyang</variant>
<variant>Zhang, Yu-Yang</variant>",,"Zhou BY；Zhou B. Y.；B. Y. Zhou；Zhou, B. Y.；Zhou, BY；Zhang CY；Zhang C. Y.；C. Y. Zhang；Zhang, C. Y.；Zhang, CY；Zhang YY；Zhang Y. Y.；Y. Y. Zhang；Zhang, YY；Zhang, Y. Y.",,,"{""data"": {""result"": ""{\""author_name\"":\""Zhou BY；Zhou B. Y.；B. Y. Zhou；Zhou, B. Y.；Zhou, BY；Zhang CY；Zhang C. Y.；C. Y. Zhang；Zhang, C. Y.；Zhang, CY；Zhang YY；Zhang Y. Y.；Y. Y. Zhang；Zhang, YY；Zhang, Y. Y.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-42ca3faf66fd480ebac6ad3b3284ddb8"", ""object"": ""chat.completion"", ""created"": 1781061935, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""Zhou BY；Zhou B. Y.；B. Y. Zhou；Zhou, B. Y.；Zhou, BY；Zhang CY；Zhang C. Y.；C. Y. Zhang；Zhang, C. Y.；Zhang, CY；Zhang YY；Zhang Y. Y.；Y. Y. Zhang；Zhang, YY；Zhang, Y. Y.\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 149, ""completion_tokens"": 104, ""total_tokens"": 253}}}","{""author_name"": ""Zhou BY；Zhou B. Y.；B. Y. Zhou；Zhou, B. Y.；Zhou, BY；Zhang CY；Zhang C. Y.；C. Y. Zhang；Zhang, C. Y.；Zhang, CY；Zhang YY；Zhang Y. Y.；Y. Y. Zhang；Zhang, YY；Zhang, Y. Y."", ""author_name英文变体"": """", ""author_institution"": """"}"
作者和机构,何贵清温州市中心医院作者发表几篇SCI，分别是哪些,何贵清,"<variant>He Guiqing</variant>
 <variant>Guiqing He</variant>
 <variant>He Gui-Qing</variant>
 <variant>Gui-Qing He</variant>
 <variant>He Gui Qing</variant>
 <variant>Gui Qing He</variant>
 <variant>He, Guiqing</variant>
 <variant>He, Gui-Qing</variant>
 <variant>He, Gui Qing</variant>
 <variant>He G.</variant>
 <variant>He G</variant>
 <variant>G. He</variant>
 <variant>G He</variant>
 <variant>He GQ</variant>
 <variant>He G Q</variant>
 <variant>G.Q. He</variant>
 <variant>G. Q. He</variant>
 <variant>G Q He</variant>
 <variant>He G.-Q.</variant>
 <variant>He G-Q</variant>
 <variant>G.-Q. He</variant>
 <variant>G-Q He</variant>
 <variant>H. Guiqing</variant>
 <variant>Guiqing H.</variant>
 <variant>H. Gui Qing</variant>
 <variant>Gui Qing H.</variant>
 <variant>H. Gui-Qing</variant>
 <variant>Gui-Qing H.</variant>",温州市中心医院,"何贵清；He Guiquing；Guiquing He；He Guiqing；Guiqing He；H. Guiquing；He, Guiquing；H. Guiqing；He Gui-Qing；Gui-Qing He；H. Gui-Qing；Gui-Qing, He",,温州市中心医院,"{""data"": {""result"": ""{\""author_name\"":\""何贵清；He Guiquing；Guiquing He；He Guiqing；Guiqing He；H. Guiquing；He, Guiquing；H. Guiqing；He Gui-Qing；Gui-Qing He；H. Gui-Qing；Gui-Qing, He\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""温州市中心医院\""}""}, ""raw_openai"": {""id"": ""chatcmpl-a77578dab42148e491880c478849e663"", ""object"": ""chat.completion"", ""created"": 1781061937, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""何贵清；He Guiquing；Guiquing He；He Guiqing；Guiqing He；H. Guiquing；He, Guiquing；H. Guiqing；He Gui-Qing；Gui-Qing He；H. Gui-Qing；Gui-Qing, He\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""温州市中心医院\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 108, ""completion_tokens"": 78, ""total_tokens"": 186}}}","{""author_name"": ""何贵清；He Guiquing；Guiquing He；He Guiqing；Guiqing He；H. Guiquing；He, Guiquing；H. Guiqing；He Gui-Qing；Gui-Qing He；H. Gui-Qing；Gui-Qing, He"", ""author_name英文变体"": """", ""author_institution"": ""温州市中心医院""}"
作者和机构,请帮我查找中山大学邹小兵教授团队近几年发表的关于ASD的文章,邹小兵,"<variant>Zou Xiaobing</variant>
 <variant>Xiaobing Zou</variant>
 <variant>Zou Xiao-Bing</variant>
 <variant>Xiao-Bing Zou</variant>
 <variant>Zou Xiao Bing</variant>
 <variant>Xiao Bing Zou</variant>
 <variant>Zou, Xiaobing</variant>
 <variant>Zou, Xiao-Bing</variant>
 <variant>Zou, Xiao Bing</variant>
 <variant>Zou X.</variant>
 <variant>Zou X</variant>
 <variant>X. Zou</variant>
 <variant>X Zou</variant>
 <variant>Zou XB</variant>
 <variant>Zou X B</variant>
 <variant>X.B. Zou</variant>
 <variant>X. B. Zou</variant>
 <variant>X B Zou</variant>
 <variant>Zou X.-B.</variant>
 <variant>Zou X-B</variant>
 <variant>X.-B. Zou</variant>
 <variant>X-B Zou</variant>
 <variant>Z. Xiaobing</variant>
 <variant>Xiaobing Z.</variant>
 <variant>Z. Xiao Bing</variant>
 <variant>Xiao Bing Z.</variant>
 <variant>Z. Xiao-Bing</variant>
 <variant>Xiao-Bing Z.</variant>",中山大学,"邹小兵；Zou Xiaobing；Xiaobing Zou；Zou Xiao-Bing；Xiao-Bing Zou；Zou X. Bing；X. Bing Zou；X. B. Zou；Zou, Xiaobing；Xiaobing, Zou；Zou, Xiao-Bing；Xiao-Bing, Zou；Zou Xiao Bing；Xiao Bing Zou",,中山大学,"{""data"": {""result"": ""{\""author_name\"":\""邹小兵；Zou Xiaobing；Xiaobing Zou；Zou Xiao-Bing；Xiao-Bing Zou；Zou X. Bing；X. Bing Zou；X. B. Zou；Zou, Xiaobing；Xiaobing, Zou；Zou, Xiao-Bing；Xiao-Bing, Zou；Zou Xiao Bing；Xiao Bing Zou\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""中山大学\""}""}, ""raw_openai"": {""id"": ""chatcmpl-038f5ec9ac4c43b98f4181898c50b586"", ""object"": ""chat.completion"", ""created"": 1781061940, ""model"": ""qwen35-0.8b-author-org"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""author_name\"":\""邹小兵；Zou Xiaobing；Xiaobing Zou；Zou Xiao-Bing；Xiao-Bing Zou；Zou X. Bing；X. Bing Zou；X. B. Zou；Zou, Xiaobing；Xiaobing, Zou；Zou, Xiao-Bing；Xiao-Bing, Zou；Zou Xiao Bing；Xiao Bing Zou\"",\""author_name英文变体\"":\""\"",\""author_institution\"":\""中山大学\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 109, ""completion_tokens"": 105, ""total_tokens"": 214}}}","{""author_name"": ""邹小兵；Zou Xiaobing；Xiaobing Zou；Zou Xiao-Bing；Xiao-Bing Zou；Zou X. Bing；X. Bing Zou；X. B. Zou；Zou, Xiaobing；Xiaobing, Zou；Zou, Xiao-Bing；Xiao-Bing, Zou；Zou Xiao Bing；Xiao Bing Zou"", ""author_name英文变体"": """", ""author_institution"": ""中山大学""}"
