task_type,query,GT_机构名称,GT_国家,PRED_机构名称,PRED_国家,raw_output,parsed_output
机构和国家,结直肠癌盆腔淋巴结清扫10分以上文章,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ab5760993c53475abf0ed5e540731952"", ""object"": ""chat.completion"", ""created"": 1781062384, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 7, ""total_tokens"": 93}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,体育运动在大鼠中对结直肠癌细胞耐药性的影响,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b166d79238c3448bb4ffda712334a2b6"", ""object"": ""chat.completion"", ""created"": 1781062385, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 7, ""total_tokens"": 94}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,目前有哪些临床试验正在研究新辅助免疫治疗在胃癌患者中的应用？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8c71c37c97c64ec9aaa38e34ee3bfdc7"", ""object"": ""chat.completion"", ""created"": 1781062385, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 7, ""total_tokens"": 98}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,帮我找一下The Dawning of Translational Breast Cancer: From Bench to Bedside这篇文章,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-12fe1605c09b4fe8919d2d83df035162"", ""object"": ""chat.completion"", ""created"": 1781062385, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 96, ""completion_tokens"": 7, ""total_tokens"": 103}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,c-kit 9突变的胃间质瘤术后辅助治疗是否需要加大伊马替尼剂量?,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e8f2264a9bff4ca48919599138af450b"", ""object"": ""chat.completion"", ""created"": 1781062385, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 97, ""completion_tokens"": 7, ""total_tokens"": 104}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,肝内胆管癌患者血脂异常比例和普通人血脂异常比例如何,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-05941b686e20498193a1f4dc8c607676"", ""object"": ""chat.completion"", ""created"": 1781062386, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 7, ""total_tokens"": 98}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,WCLC中公布了哪些靶向治疗研究结果,WCLC,,WCLC,,"{""data"": {""result"": ""{\""机构名称\"":\""WCLC\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-62ede25e929a43af8b441c7a138145d4"", ""object"": ""chat.completion"", ""created"": 1781062386, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""WCLC\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 11, ""total_tokens"": 98}}}","{""机构名称"": ""WCLC"", ""国家"": """"}"
机构和国家,炎症性肠病营养支持治疗专家共识,专家共识,,炎症性肠病营养支持治疗专家,,"{""data"": {""result"": ""{\""机构名称\"":\""炎症性肠病营养支持治疗专家\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-899dcfc120e045ffb2cf9ab10caf64da"", ""object"": ""chat.completion"", ""created"": 1781062386, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""炎症性肠病营养支持治疗专家\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 16, ""total_tokens"": 102}}}","{""机构名称"": ""炎症性肠病营养支持治疗专家"", ""国家"": """"}"
机构和国家,帮我归纳k药的keynote139研究,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-a8973fc183644ac88b693838814e4510"", ""object"": ""chat.completion"", ""created"": 1781062387, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 7, ""total_tokens"": 94}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,特应性皮炎是否应该进行过敏原免疫治疗？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3afd33d06a1b4e15baa98d160e5a7f45"", ""object"": ""chat.completion"", ""created"": 1781062387, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 7, ""total_tokens"": 95}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,eatwell饮食指南推荐,,,eatwell,,"{""data"": {""result"": ""{\""机构名称\"":\""eatwell\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3b8d2416347640d2955950fd3fc69de7"", ""object"": ""chat.completion"", ""created"": 1781062387, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""eatwell\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 82, ""completion_tokens"": 10, ""total_tokens"": 92}}}","{""机构名称"": ""eatwell"", ""国家"": """"}"
机构和国家,设计一个心衰药物的临床试验，要考虑哪些疗效指标？,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4e9cc9a7bbd3482ebbef57f698b6bc5e"", ""object"": ""chat.completion"", ""created"": 1781062387, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 7, ""total_tokens"": 96}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,CEBPD与低氧相关,CEBPD,,CEBPD,,"{""data"": {""result"": ""{\""机构名称\"":\""CEBPD\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e9c3f0da87694489bfd85e9a58bc4aab"", ""object"": ""chat.completion"", ""created"": 1781062388, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""CEBPD\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 84, ""completion_tokens"": 11, ""total_tokens"": 95}}}","{""机构名称"": ""CEBPD"", ""国家"": """"}"
机构和国家,指南建议哪些II期结肠癌患者采用辅助化疗?,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-de6c494b3f8a40adbd7aed279af3a257"", ""object"": ""chat.completion"", ""created"": 1781062388, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 7, ""total_tokens"": 96}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,中国与高加索人群在痤疮瘢痕的好发类型（萎缩性与增生性）、发生风险及治疗应答方面的差异及循证医学证据。,,中国,,中国,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-abb02e2fb5204f94aa59e2b97660eee1"", ""object"": ""chat.completion"", ""created"": 1781062388, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 106, ""completion_tokens"": 8, ""total_tokens"": 114}}}","{""机构名称"": """", ""国家"": ""中国""}"
机构和国家,CD11c流式细胞术用的什么抗体,,,,,"{""data"": {""result"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b92050293c1246b38dd5b8cfab195eaa"", ""object"": ""chat.completion"", ""created"": 1781062388, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 7, ""total_tokens"": 95}}}","{""机构名称"": """", ""国家"": """"}"
机构和国家,肿瘤患者时间毒性的评估体系、影响因素及干预策略研究：基于国家社会科学基金青年项目申报视角,国家社会科学基金,,国家社会科学基金,,"{""data"": {""result"": ""{\""机构名称\"":\""国家社会科学基金\"",\""国家\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-a4fb2f07f1d94c05a57aaa65b1e0fa86"", ""object"": ""chat.completion"", ""created"": 1781062389, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""国家社会科学基金\"",\""国家\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 98, ""completion_tokens"": 11, ""total_tokens"": 109}}}","{""机构名称"": ""国家社会科学基金"", ""国家"": """"}"
机构和国家,超声医学领域博士研究生国家自然科学基金（国自然）研究选题方向推荐,国家自然科学基金,,国家自然科学基金,中国,"{""data"": {""result"": ""{\""机构名称\"":\""国家自然科学基金\"",\""国家\"":\""中国\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c709beae21a6429b8434e0bfb8ad235e"", ""object"": ""chat.completion"", ""created"": 1781062389, ""model"": ""qwen35-0.8b-org-country"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""机构名称\"":\""国家自然科学基金\"",\""国家\"":\""中国\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 10, ""total_tokens"": 100}}}","{""机构名称"": ""国家自然科学基金"", ""国家"": ""中国""}"
