task_type,query,GT_filter_start_datetime,GT_filter_end_datetime,GT_filter_start_if,GT_filter_end_if,PRED_filter_start_datetime,PRED_filter_end_datetime,PRED_filter_start_if,PRED_filter_end_if,raw_output,parsed_output
时间和if值,总结一下Miracle试验的最新结果,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b85ef6ae268443fe9c238769ead308bc"", ""object"": ""chat.completion"", ""created"": 1781062501, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 87, ""completion_tokens"": 29, ""total_tokens"": 116}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,恶性综合征与五羟色胺综合征的鉴别,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-268eae2add0f4bc6b9058e8400123503"", ""object"": ""chat.completion"", ""created"": 1781062501, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 18, ""total_tokens"": 109}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,接受结直肠癌手术的病人，哪些是术后艰难梭菌感染的高危人群？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-25a73ffacc8f4759aff1e5d5cceceabe"", ""object"": ""chat.completion"", ""created"": 1781062502, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 98, ""completion_tokens"": 18, ""total_tokens"": 116}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,近些年在癌症治疗领域有哪些显著的进展？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-32431700f6314ce6875fd6cbb31da492"", ""object"": ""chat.completion"", ""created"": 1781062503, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 29, ""total_tokens"": 119}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,肠镜切除息肉出现肠穿孔后多久可以手术？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-44cbdca95e2f43ddbdbc9241bb2fbc1d"", ""object"": ""chat.completion"", ""created"": 1781062503, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,当前医学研究的前沿领域有哪些？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-3e98347fc19248ecb7a6acbbe08bcac0"", ""object"": ""chat.completion"", ""created"": 1781062504, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 29, ""total_tokens"": 117}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,最近有哪些医学研究揭示了新的疾病预防策略？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-23d4524f59ff4c3bb98705c1d923f7ba"", ""object"": ""chat.completion"", ""created"": 1781062505, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 29, ""total_tokens"": 119}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,请问caca指南对于直肠癌局部复发的建议？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ef394c649ef94b9684c34e70a7af76b0"", ""object"": ""chat.completion"", ""created"": 1781062505, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,2024ASCO肠癌治疗进展,2024-01-01,2024-12-31,,,2024-01-01,2024-12-31,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2024-01-01\"",\""filter_end_datetime\"":\""2024-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ba5b70d992a34cfcaeab66cf485f0204"", ""object"": ""chat.completion"", ""created"": 1781062506, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2024-01-01\"",\""filter_end_datetime\"":\""2024-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 40, ""total_tokens"": 131}}}","{""filter_start_datetime"": ""2024-01-01"", ""filter_end_datetime"": ""2024-12-31"", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,CACA指南对于结直肠癌肝转移的治疗方案如何推荐？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-f359f32ecd4f45dfb276645696e141a5"", ""object"": ""chat.completion"", ""created"": 1781062507, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 94, ""completion_tokens"": 18, ""total_tokens"": 112}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,托伐普坦治疗肝硬化难治性腹水，看到指南提到使用托伐普坦一般不超过30天，为什么是30天,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-4d279a6638264226b298a1aa24e81508"", ""object"": ""chat.completion"", ""created"": 1781062507, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 112, ""completion_tokens"": 18, ""total_tokens"": 130}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,Kisqali的中国指南推荐,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-35dc13487e044be39e46ea52ead6ed8c"", ""object"": ""chat.completion"", ""created"": 1781062508, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 18, ""total_tokens"": 106}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,EGFR用于nsclc 靶向辅助治疗的临床研究证据是什么,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-6cdfcf7a4ee44b7cbe04bd0ab9be0093"", ""object"": ""chat.completion"", ""created"": 1781062508, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,患者病史2018年7月30日外院体检发现右上肺尖段磨玻璃结节影，约9.9mm大小，左下肺外基底段近胸膜0.3cm大小实性结节。2019年4月3日复查胸部CT提示右肺上叶尖段见磨玻璃密度结节(img82-99)，形态稍欠规则，其内见细小血管影穿行，结节RECIST直径11.2mm，最大正交直径8.6mm，体积0.551ml，碘浓度1.3mg/ml/32.2%，右肺上叶后段(mg99) 及左肺下叶外基底段(img203)见磨玻璃结节影，增强扫描末见确切显示，其余双肺未见明显异常，各叶段支气管开口通畅，纵隔内未见明显肿大淋巴结，纵隔内大血管未见异常改变。既往史:子宫及附近及不典型增生及附件切除木后5年。 依照指南和文献，给出诊疗意见,,,,,2018-07-01,2019-04-30,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2018-07-01\"",\""filter_end_datetime\"":\""2019-04-30\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-e23296082d7d42c887497e3b023b10ad"", ""object"": ""chat.completion"", ""created"": 1781062509, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2018-07-01\"",\""filter_end_datetime\"":\""2019-04-30\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 311, ""completion_tokens"": 40, ""total_tokens"": 351}}}","{""filter_start_datetime"": ""2018-07-01"", ""filter_end_datetime"": ""2019-04-30"", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,医学界在糖尿病治疗方面的最新成果有哪些？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-9677bbc6bce043e78e12d6d372c68f6f"", ""object"": ""chat.completion"", ""created"": 1781062510, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 29, ""total_tokens"": 120}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,日本胃癌最新版指南与上版指南区别？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-cae7f1ec282d4036a3d8c0ff0e15a78a"", ""object"": ""chat.completion"", ""created"": 1781062511, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 91, ""completion_tokens"": 29, ""total_tokens"": 120}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,局部复发直肠癌 放化疗 综述,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-d9c7503f7a414ad6b31bb3c03c8fdae9"", ""object"": ""chat.completion"", ""created"": 1781062511, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 18, ""total_tokens"": 107}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,甘露醇在脑出血中的用法用量,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-5fee90ea85c3409185b16297255d3f60"", ""object"": ""chat.completion"", ""created"": 1781062512, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 18, ""total_tokens"": 107}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,乳腺癌LuminalA淋巴结一枚转移，指南治疗建议,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-07bf493a7b7a410da71de69c38ae324b"", ""object"": ""chat.completion"", ""created"": 1781062512, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 93, ""completion_tokens"": 18, ""total_tokens"": 111}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,CD11c流式细胞术用的什么抗体,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-d4d11c4b528b48c4b65379eacf2c514d"", ""object"": ""chat.completion"", ""created"": 1781062513, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 92, ""completion_tokens"": 18, ""total_tokens"": 110}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,有没有办公室丢失笔的队列研究,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-af1171e0a0cb477a95242c9956fd2ed3"", ""object"": ""chat.completion"", ""created"": 1781062513, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 18, ""total_tokens"": 106}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,膝关节骨性关节炎基础研究前沿热点有哪些,2022-01-01,,,,2023-01-01,,3.0,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""3.0\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-f3851c59cefe424894df0e48e1861a6e"", ""object"": ""chat.completion"", ""created"": 1781062514, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""3.0\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 88, ""completion_tokens"": 33, ""total_tokens"": 121}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": ""3.0"", ""filter_end_if"": """"}"
时间和if值,ICG在外科手术应用的最新进展有哪些,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-8d5b786089fd4a40bf44207e120d937c"", ""object"": ""chat.completion"", ""created"": 1781062515, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 89, ""completion_tokens"": 29, ""total_tokens"": 118}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,非小细胞肺癌alk突变患者服用阿来替尼耐药之后怎么治疗？,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-44b02ca06fb243d1aa7ae543b097d5c6"", ""object"": ""chat.completion"", ""created"": 1781062515, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 97, ""completion_tokens"": 18, ""total_tokens"": 115}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,目前，全球公共卫生面临的最大挑战是什么？,2022-01-01,,,,2023-01-01,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-ba1a7fecd24644f2af7c0bc6da3c243b"", ""object"": ""chat.completion"", ""created"": 1781062516, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 90, ""completion_tokens"": 29, ""total_tokens"": 119}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,2023年欧洲感染性心内膜炎诊治指南有哪些更新,2023-01-01,2023-12-31,,,2023-01-01,2023-12-31,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""2023-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-b05a4461826841c799d255a9c12f025b"", ""object"": ""chat.completion"", ""created"": 1781062517, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""2023-01-01\"",\""filter_end_datetime\"":\""2023-12-31\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 96, ""completion_tokens"": 40, ""total_tokens"": 136}}}","{""filter_start_datetime"": ""2023-01-01"", ""filter_end_datetime"": ""2023-12-31"", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,eatwell饮食指南推荐,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-25883c8e03ae43ad9b045a702b45ce3d"", ""object"": ""chat.completion"", ""created"": 1781062517, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 86, ""completion_tokens"": 18, ""total_tokens"": 104}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,"CDK4/6 Inhibitor Resistance in Hormone Receptor-Positive Metastatic Breast Cancer: Translational Research, Clinical Trials, and Future Directions这篇综述讲了什么",,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-7473ccbf7e7a46f6ba4f47c59cef95fe"", ""object"": ""chat.completion"", ""created"": 1781062518, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 118, ""completion_tokens"": 18, ""total_tokens"": 136}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
时间和if值,和奥司他韦相比，玛巴洛沙韦治疗甲型流感的改善发热效果如何,,,,,,,,,"{""data"": {""result"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""raw_openai"": {""id"": ""chatcmpl-c0d853e7371a4de4a813bc62cb1458ce"", ""object"": ""chat.completion"", ""created"": 1781062518, ""model"": ""qwen35-0.8b-time-if"", ""choices"": [{""index"": 0, ""message"": {""role"": ""assistant"", ""content"": ""{\""filter_start_datetime\"":\""\"",\""filter_end_datetime\"":\""\"",\""filter_start_if\"":\""\"",\""filter_end_if\"":\""\""}""}, ""finish_reason"": ""stop""}], ""usage"": {""prompt_tokens"": 102, ""completion_tokens"": 18, ""total_tokens"": 120}}}","{""filter_start_datetime"": """", ""filter_end_datetime"": """", ""filter_start_if"": """", ""filter_end_if"": """"}"
